code,name,c_name
603110,东方材料,化工
603133,碳元科技,化工
603181,皇马科技,化工
603188,亚邦股份,化工
603225,新凤鸣,化工
603227,雪峰科技,化工
603266,天龙股份,化工
603299,井神股份,化工
603330,上海天洋,化工
603360,百傲化学,化工
603378,亚士创能,化工
603580,艾艾精工,化工
603585,苏利股份,化工
603599,广信股份,化工
603601,再升科技,化工
603605,珀莱雅,化工
603615,茶花股份,化工
603630,拉芳家化,化工
603639,海利尔,化工
603683,晶华新材,化工
603722,阿科力,化工
603737,三棵树,化工
603798,康普顿,化工
603822,嘉澳环保,化工
603823,百合花,化工
603879,永悦科技,化工
603906,龙蟠科技,化工
603916,苏博特,化工
603928,兴业股份,化工
603938,三孚股份,化工
603968,醋化股份,化工
603970,中农立华,化工
603980,吉华集团,化工
603991,至正股份,化工
000036,华联控股,化工
000049,德赛电池,化工
000059,华锦股份,化工
000096,广聚能源,化工
000155,川化股份,化工
000159,国际实业,化工
000407,胜利股份,化工
000420,吉林化纤,化工
000422,湖北宜化,化工
000498,山东路桥,化工
000510,金路集团,化工
000515,攀渝钛业,化工
000523,广州浪奇,化工
000525,红 太 阳,化工
000545,金浦钛业,化工
000553,沙隆达Ａ,化工
000554,泰山石油,化工
000565,渝三峡Ａ,化工
000578,盐湖集团,化工
000584,哈工智能,化工
000589,黔轮胎Ａ,化工
000598,兴蓉环境,化工
000599,青岛双星,化工
000606,神州易桥,化工
000615,京汉股份,化工
000627,天茂集团,化工
000635,英 力 特,化工
000637,茂化实华,化工
000662,天夏智慧,化工
000665,湖北广电,化工
000668,荣丰控股,化工
000677,恒天海龙,化工
000683,远兴能源,化工
000687,华讯方舟,化工
000698,沈阳化工,化工
000703,恒逸石化,化工
000707,双环科技,化工
000731,四川美丰,化工
000732,泰禾集团,化工
000737,南风化工,化工
000755,*ST三维,化工
000782,美达股份,化工
000791,甘肃电投,化工
000792,盐湖股份,化工
000818,方大化工,化工
000819,岳阳兴长,化工
000822,山东海化,化工
000830,鲁西化工,化工
000838,财信发展,化工
000839,中信国安,化工
000859,国风塑业,化工
000861,海印股份,化工
000902,新洋丰,化工
000912,*ST天化,化工
000936,华西股份,化工
000949,新乡化纤,化工
000950,*ST建峰,化工
000953,*ST河化,化工
000973,佛塑科技,化工
000976,华铁股份,化工
000979,中弘股份,化工
000985,大庆华科,化工
000990,诚志股份,化工
002002,鸿达兴业,化工
002004,华邦健康,化工
002010,传化智联,化工
002015,霞客环保,化工
002018,华信国际,化工
002037,久联发展,化工
002053,云南能投,化工
002054,德美化工,化工
002061,浙江交科,化工
002064,华峰氨纶,化工
002068,黑猫股份,化工
002080,中材科技,化工
002088,鲁阳节能,化工
002092,中泰化学,化工
002096,南岭民爆,化工
002108,沧州明珠,化工
002109,兴化股份,化工
002113,天润数娱,化工
002125,湘潭电化,化工
002127,南极电商,化工
002130,沃尔核材,化工
002136,安 纳 达,化工
002145,中核钛白,化工
002165,红 宝 丽,化工
002167,东方锆业,化工
002170,芭田股份,化工
002172,澳洋科技,化工
002192,融捷股份,化工
002201,九鼎新材,化工
002206,海 利 得,化工
002211,宏达新材,化工
002215,诺 普 信,化工
002217,合力泰,化工
002221,东华能源,化工
002224,三 力 士,化工
002226,江南化工,化工
002243,通产丽星,化工
002246,北化股份,化工
002250,联化科技,化工
002254,泰和新材,化工
002256,兆新股份,化工
002258,利尔化学,化工
002263,大 东 南,化工
002274,华昌化工,化工
002319,乐通股份,化工
002324,普利特,化工
002326,永太科技,化工
002343,慈文传媒,化工
002360,同德化工,化工
002361,神剑股份,化工
002377,国创高新,化工
002381,双箭股份,化工
002382,蓝帆医疗,化工
002386,天原集团,化工
002391,长青股份,化工
002395,双象股份,化工
002407,多氟多,化工
002408,齐翔腾达,化工
002409,雅克科技,化工
002411,必康股份,化工
002427,尤夫股份,化工
002440,闰土股份,化工
002442,龙星化工,化工
002450,康得新,化工
002453,天马精化,化工
002455,百川股份,化工
002464,众应互联,化工
002470,金正大,化工
002476,宝莫股份,化工
002493,荣盛石化,化工
002496,辉丰股份,化工
002497,雅化集团,化工
002513,蓝丰生化,化工
002538,司尔特,化工
002539,云图控股,化工
002549,凯美特气,化工
002556,辉隆股份,化工
002562,兄弟科技,化工
002581,未名医药,化工
002584,西陇科学,化工
002588,史丹利,化工
002591,恒大高新,化工
002597,金禾实业,化工
002601,龙蟒佰利,化工
002632,道明光学,化工
002637,赞宇科技,化工
002643,万润股份,化工
002648,卫星石化,化工
002666,德联集团,化工
002669,康达新材,化工
002683,宏大爆破,化工
002709,天赐材料,化工
002734,利民股份,化工
002741,光华科技,化工
002748,世龙实业,化工
002749,国光股份,化工
002753,永东股份,化工
002768,国恩股份,化工
002778,高科石化,化工
002783,凯龙股份,化工
002802,洪汇新材,化工
002805,丰元股份,化工
002809,红墙股份,化工
002810,山东赫达,化工
002825,纳尔股份,化工
002827,高争民爆,化工
002838,道恩股份,化工
002886,沃特股份,化工
002895,川恒股份,化工
002909,集泰股份,化工
002915,中欣氟材,化工
002917,金奥博,化工
002919,名臣健康,化工
300019,硅宝科技,化工
300031,宝通科技,化工
300037,新宙邦,化工
300041,回天新材,化工
300054,鼎龙股份,化工
300063,天龙集团,化工
300067,安诺其,化工
300072,三聚环保,化工
300073,当升科技,化工
300082,奥克股份,化工
300107,建新股份,化工
300108,吉药控股,化工
300109,新开源,化工
300116,坚瑞沃能,化工
300121,阳谷华泰,化工
300132,青松股份,化工
300135,宝利国际,化工
300163,先锋新材,化工
300169,天晟新材,化工
300174,元力股份,化工
300180,华峰超纤,化工
300192,科斯伍德,化工
300196,长海股份,化工
300200,高盟新材,化工
300214,日科化学,化工
300218,安利股份,化工
300221,银禧科技,化工
300225,金力泰,化工
300230,永利股份,化工
300236,上海新阳,化工
300243,瑞丰高材,化工
300261,雅本化学,化工
300285,国瓷材料,化工
300305,裕兴股份,化工
300320,海达股份,化工
300321,同大股份,化工
300325,德威新材,化工
300343,联创互联,化工
300387,富邦股份,化工
300398,飞凯材料,化工
300405,科隆股份,化工
300409,道氏技术,化工
300429,强力新材,化工
300437,清水源,化工
300446,乐凯新材,化工
300459,金科文化,化工
300478,杭州高新,化工
300481,濮阳惠成,化工
300487,蓝晓科技,化工
300505,川金诺,化工
300522,世名科技,化工
300530,达志科技,化工
300535,达威股份,化工
300537,广信材料,化工
300539,横河模具,化工
300568,星源材质,化工
300575,中旗股份,化工
300576,容大感光,化工
300586,美联新材,化工
300587,天铁股份,化工
300596,利安隆,化工
300610,晨化股份,化工
300637,扬帆新材,化工
300641,正丹股份,化工
300655,晶瑞股份,化工
300665,飞鹿股份,化工
300690,双一科技,化工
300699,光威复材,化工
300716,国立科技,化工
300717,华信新材,化工
300721,怡达股份,化工
300727,润禾材料,化工
600151,航天机电,电源设备
600202,哈空调,电源设备
600290,华仪电气,电源设备
600401,*ST海润,电源设备
600405,动力源,电源设备
600416,湘电股份,电源设备
600475,华光股份,电源设备
600482,中国动力,电源设备
600537,亿晶光电,电源设备
600847,*ST万里,电源设备
600875,东方电气,电源设备
601012,隆基股份,电源设备
601218,吉鑫科技,电源设备
601558,*ST锐电,电源设备
601727,上海电气,电源设备
601908,京运通,电源设备
603218,日月股份,电源设备
603396,金辰股份,电源设备
603507,振江股份,电源设备
603628,清源股份,电源设备
603806,福斯特,电源设备
000591,太阳能,电源设备
002129,中环股份,电源设备
002202,金风科技,电源设备
002218,拓日新能,电源设备
002227,奥 特 迅,电源设备
002255,海陆重工,电源设备
002266,浙富控股,电源设备
002309,中利集团,电源设备
002335,科华恒盛,电源设备
002364,中恒电气,电源设备
002506,协鑫集成,电源设备
002518,科士达,电源设备
002531,天顺风能,电源设备
002534,杭锅股份,电源设备
002580,圣阳股份,电源设备
002610,爱康科技,电源设备
002630,华西能源,电源设备
002665,首航节能,电源设备
002733,雄韬股份,电源设备
002851,麦格米特,电源设备
300011,鼎汉技术,电源设备
300029,天龙光电,电源设备
300068,南都电源,电源设备
300105,龙源技术,电源设备
300111,向日葵,电源设备
300118,东方日升,电源设备
300129,泰胜风能,电源设备
300141,和顺电气,电源设备
300153,科泰电源,电源设备
300274,阳光电源,电源设备
300316,晶盛机电,电源设备
300317,珈伟股份,电源设备
300372,欣泰退,电源设备
300376,易事特,电源设备
300393,中来股份,电源设备
300443,金雷风电,电源设备
300491,通合科技,电源设备
300569,天能重工,电源设备
300593,新雷能,电源设备
300693,盛弘股份,电源设备
300713,英可瑞,电源设备
600184,光电股份,地面兵装
600435,北方导航,地面兵装
600562,国睿科技,地面兵装
600760,中航黑豹,地面兵装
600967,内蒙一机,地面兵装
600990,四创电子,地面兵装
000519,中兵红箭,地面兵装
000547,航天发展,地面兵装
600143,金发科技,塑料
601208,东材科技,塑料
603266,天龙股份,塑料
603580,艾艾精工,塑料
603991,至正股份,塑料
000013,*ST石化A,塑料
000859,国风塑业,塑料
000973,佛塑科技,塑料
002108,沧州明珠,塑料
002263,大 东 南,塑料
002324,普利特,塑料
002382,蓝帆医疗,塑料
002395,双象股份,塑料
002450,康得新,塑料
002768,国恩股份,塑料
002825,纳尔股份,塑料
002838,道恩股份,塑料
002886,沃特股份,塑料
300180,华峰超纤,塑料
300218,安利股份,塑料
300221,银禧科技,塑料
300230,永利股份,塑料
300305,裕兴股份,塑料
300321,同大股份,塑料
300325,德威新材,塑料
300478,杭州高新,塑料
300539,横河模具,塑料
300586,美联新材,塑料
300716,国立科技,塑料
300717,华信新材,塑料
600291,西水股份,保险
601318,中国平安,保险
601336,新华保险,保险
601601,中国太保,保险
601628,中国人寿,保险
000627,天茂集团,保险
600138,中青旅,旅游综合
600358,国旅联合,旅游综合
600706,曲江文旅,旅游综合
600749,西藏旅游,旅游综合
601888,中国国旅,旅游综合
603869,北部湾旅,旅游综合
000796,凯撒旅游,旅游综合
002033,丽江旅游,旅游综合
002059,云南旅游,旅游综合
002159,三特索道,旅游综合
002707,众信旅游,旅游综合
300178,腾邦国际,旅游综合
600759,洲际油气,石油开采
600777,新潮能源,石油开采
601857,中国石油,石油开采
600060,海信电器,家用电器
600234,ST山水,家用电器
600336,澳柯玛,家用电器
600619,海立股份,家用电器
600637,东方明珠,家用电器
600690,青岛海尔,家用电器
600839,四川长虹,家用电器
600854,春兰股份,家用电器
600870,厦华电子,家用电器
600983,惠而浦,家用电器
603355,莱克电气,家用电器
603366,日出东方,家用电器
603519,立霸股份,家用电器
603578,三星新材,家用电器
603579,荣泰健康,家用电器
603677,奇精机械,家用电器
603726,朗迪集团,家用电器
603868,飞科电器,家用电器
603996,中新科技,家用电器
000016,深康佳Ａ,家用电器
000062,深圳华强,家用电器
000100,TCL 集团,家用电器
000333,美的集团,家用电器
000404,华意压缩,家用电器
000418,小天鹅Ａ,家用电器
000521,美菱电器,家用电器
000527,美的电器,家用电器
000533,万 家 乐,家用电器
000555,神州信息,家用电器
000561,烽火电子,家用电器
000651,格力电器,家用电器
000801,四川九洲,家用电器
000810,创维数字,家用电器
000893,东凌国际,家用电器
000909,数源科技,家用电器
000921,海信科龙,家用电器
002005,德豪润达,家用电器
002011,盾安环境,家用电器
002032,苏 泊 尔,家用电器
002035,华帝股份,家用电器
002050,三花智控,家用电器
002052,同洲电子,家用电器
002139,拓邦股份,家用电器
002242,九阳股份,家用电器
002260,德奥通航,家用电器
002290,中科新材,家用电器
002366,台海核电,家用电器
002403,爱仕达,家用电器
002413,雷科防务,家用电器
002418,康盛股份,家用电器
002420,毅昌股份,家用电器
002429,兆驰股份,家用电器
002473,*ST圣莱,家用电器
002508,老板电器,家用电器
002519,银河电子,家用电器
002543,万和电气,家用电器
002614,奥佳华,家用电器
002616,长青集团,家用电器
002668,奥马电器,家用电器
002670,国盛金控,家用电器
002676,顺威股份,家用电器
002677,浙江美大,家用电器
002681,奋达科技,家用电器
002705,新宝股份,家用电器
002723,金莱特,家用电器
002759,天际股份,家用电器
002848,高斯贝尔,家用电器
002860,星帅尔,家用电器
300160,秀强股份,家用电器
